date,open,high,low,close,volume,marketcap,fng,avg_block_size,difficulty,hash_rate,miner_revenue,unique_active_address,search_volume,sp500,gold_price,nlp_compound,nlp_subjectivity,nlp_polarity
10/3/2020,10575.10064,10598.9408,10511.12978,10549.3289,44660271563,1.95E+11,40,1.324275397,1.93E+13,135516448,10855303.17,642826,6,,,0.273,0.473095238,0.081190476
10/2/2020,10619.82122,10657.83799,10416.6892,10575.97504,48661453918,1.96E+11,41,1.291145963,1.93E+13,140042807.1,10232863.85,689077,7,3348.419922,1907.6,0.016063636,0.394801915,0.054627443
10/1/2020,10795.25474,10933.62431,10472.35652,10619.45191,40023134100,1.97E+11,45,1.300792403,1.93E+13,141825918.3,9416443.243,679937,6,3380.800049,1916.3,0.304108333,0.278822751,0.156630291
9/30/2020,10843.87075,10847.25699,10669.32109,10784.49158,44171073700,2.00E+11,49,1.324411436,1.93E+13,139905644.7,11484361.34,748143,6,3363,1895.5,0.007866667,0.367045455,-0.010700758
9/29/2020,10709.65002,10860.0007,10649.49544,10844.64098,46582396602,2.01E+11,45,1.274256454,1.93E+13,138259696,10337349.26,735651,6,3335.469971,1903.2,0.15695,0.352504209,0.167013889
9/28/2020,10776.61364,10945.34791,10703.89325,10709.65218,47762394731,1.98E+11,43,1.244179667,1.93E+13,140454294.3,9531618.971,629197,6,3351.600098,1877.6,0.287111111,0.421149591,0.136107504
9/27/2020,10746.89276,10803.97608,10622.92176,10775.26938,53745972818,1.99E+11,47,1.01567023,1.93E+13,138914906,10713359.14,538619,6,,,0.343409091,0.452121212,0.174431818
9/26/2020,10695.57508,10772.99866,10667.28093,10750.72358,46852525493,1.99E+11,45,1.312045573,1.93E+13,136694669.3,10759364.73,591249,6,,,0.47462,0.431904762,0.182380952
9/25/2020,10761.10979,10777.69586,10578.91425,10692.71721,39348590957,1.98E+11,46,1.348089142,1.93E+13,133839259.6,12502201.35,741029,7,3298.459961,1862.2,0.388711111,0.440537318,0.152369529
9/24/2020,10248.78656,10771.0562,10231.49012,10760.06626,47144380902,1.99E+11,39,1.258397307,1.93E+13,136974413.1,9928235.839,684217,6,3246.590088,1873,0.1658,0.554305556,-0.025868056
9/23/2020,10535.49244,10537.82809,10197.86492,10246.18649,23788661867,1.90E+11,43,1.287952528,1.93E+13,136590567.8,10252434.96,733591,7,3236.919922,1864.5,0.193966667,0.395006614,0.112400794
9/22/2020,10459.62451,10568.07675,10382.7263,10538.46032,23621787804,1.95E+11,39,1.286297791,1.93E+13,138113015.7,9208013.415,678668,7,3315.570068,1903.4,-0.01758,0.235833333,0.1725
9/21/2020,10934.92553,10988.30478,10380.26072,10462.25962,28884999244,1.94E+11,48,1.206441297,1.93E+13,139904505.9,10351909.52,644695,7,3281.060059,1906.2,-0.016430769,0.430320513,0.097124542
9/20/2020,11095.86979,11095.86979,10814.47705,10938.27129,24699523788,2.02E+11,52,1.093970106,1.91E+13,140550699.2,10041684.8,535691,7,,,0.088261538,0.464939459,0.228632479
9/19/2020,10933.75265,11134.09272,10909.61837,11094.34628,22764204008,2.05E+11,48,1.249747779,1.73E+13,143137521.8,10777756.11,624125,7,,,0.379466667,0.386574074,0.17037037
9/18/2020,10951.82002,11034.90807,10829.65682,10944.5858,26341903912,2.02E+11,49,1.153905552,1.73E+13,139811607,12027086.74,687638,7,3319.469971,1957.5,0.362742857,0.391392496,0.086497114
9/17/2020,10973.25223,11037.42113,10774.62767,10948.98992,38151810523,2.02E+11,48,1.268264388,1.73E+13,137347966.3,12881875.6,740029,7,3357.01001,1945.4,0.031611538,0.466587672,0.077542643
9/16/2020,10797.76202,11100.12434,10704.88435,10974.90489,30769986455,2.03E+11,43,1.309139768,1.73E+13,136608874.1,11397006.21,747111,7,3385.48999,1966.2,0.3999625,0.575657468,0.235420725
9/15/2020,10677.75485,10938.63204,10656.46034,10796.95099,32509451925,2.00E+11,47,1.172355218,1.73E+13,136485692.1,11329376.27,718787,7,3401.199951,1961.9,0.462525,0.498833198,0.244751082
9/14/2020,10328.73411,10800.01106,10266.00877,10680.83743,35453581940,1.97E+11,39,1.160497602,1.73E+13,136485959.2,12485219.77,726085,7,3383.540039,1958.8,0.385761538,0.420120158,0.174296537
9/13/2020,10452.39903,10577.21524,10224.3299,10323.7558,36506852789,1.91E+11,38,0.938489469,1.73E+13,135233596.4,11038733.64,540351,7,,,0.2912,0.62,0.345
9/12/2020,10409.86179,10578.83825,10292.38651,10442.1706,36750077324,1.93E+11,41,1.060539071,1.73E+13,131873589.7,11755971.41,604531,7,,,0.0992,0.360025253,0.019924242
9/11/2020,10369.02839,10434.92255,10140.83669,10400.91469,45201121775,1.92E+11,41,1.328602123,1.73E+13,131707283,9984827.137,677215,7,3340.969971,1943.3,0.188496,0.508380712,0.121313949
9/10/2020,10242.33013,10503.91253,10238.13589,10363.13904,54406443211,1.92E+11,38,1.333325968,1.73E+13,128329210.6,11342158.76,745318,7,3339.189941,1959.7,0.252254545,0.432314815,0.071776094
9/9/2020,10134.15151,10350.54273,10017.25107,10242.34778,24128292755,1.89E+11,38,1.194565423,1.73E+13,127930089.2,10385265.13,681429,8,3398.959961,1950.4,-0.02635,0.486011905,0.120863095
9/8/2020,10369.30697,10414.77521,9945.110159,10131.51665,33430927462,1.87E+11,41,1.249473174,1.73E+13,128038750.6,10676168.87,693543,9,3331.840088,1939.5,0.108181818,0.56619592,0.091766496
9/7/2020,10280.99762,10399.15343,9916.492931,10369.56374,33703098409,1.92E+11,41,1.280486143,1.74E+13,125061572.2,12203310.68,672721,9,,1943.2,0.14383,0.412833333,0.160138889
9/6/2020,10167.21676,10353.92807,10056.88575,10280.3517,37071460174,1.90E+11,41,1.421785773,1.76E+13,122193759.5,10418304.67,557370,9,,,-0.17276,0.432248677,0.096719577
9/5/2020,10512.5302,10581.57141,9946.675328,10169.56722,44916565292,1.88E+11,41,1.276079518,1.76E+13,122817197.1,10426131.58,685736,10,,,0.016,0.305788777,0.123650825
9/4/2020,10230.36516,10663.92005,10207.94022,10511.81388,29965130374,1.94E+11,40,1.300009081,1.76E+13,126308447.3,10521917.64,680093,10,3426.959961,1930.6,0.214683333,0.403951419,0.180508357
9/3/2020,11407.19108,11443.02279,10182.46509,10245.29669,31927261555,1.89E+11,79,1.295405659,1.76E+13,126308447.3,10387319.33,691592,10,3455.060059,1933.8,0.073976923,0.380955433,0.110506716
9/2/2020,11964.8228,11964.8228,11290.79426,11414.03373,28037405299,2.11E+11,83,1.293518292,1.76E+13,126059072.3,12071209.2,714425,9,3580.840088,1940.8,0.148655556,0.401388889,0.191666667
9/1/2020,11679.31666,12067.08129,11601.12861,11970.47874,27311555343,2.21E+11,75,1.273975422,1.76E+13,122817197.1,12943722.05,795329,9,3526.649902,1974.8,-0.15925,0.517651515,0.039941378
8/31/2020,11713.30627,11768.87674,11598.3185,11680.82049,22285928250,2.16E+11,75,1.171316933,1.76E+13,122462847.3,12191565.47,662241,8,3500.310059,1974.5,0.4149,0.276969697,0.183787879
8/30/2020,11508.71397,11715.26485,11492.38177,11711.50616,19760127945,2.16E+11,75,1.310540197,1.76E+13,125523152.5,9959939.365,555079,7,,,0.24424,0.233333333,0.053333333
8/29/2020,11541.05433,11585.64068,11466.29336,11506.86532,17485597759,2.13E+11,79,1.328303404,1.76E+13,123686955.5,11257775.01,617518,7,,,0.109533333,0.402777778,0.100378788
8/28/2020,11325.2956,11545.61541,11316.42244,11542.49973,19807127588,2.13E+11,74,1.302147368,1.76E+13,122017801.8,13003916.08,720277,8,3508.01001,1970.8,0.57395,0.473148148,0.524074074
8/27/2020,11485.6084,11570.78631,11185.94181,11323.39703,23240415076,2.09E+11,75,1.26882631,1.76E+13,123504835.1,10690122.01,702891,8,3484.550049,1925,0.185055556,0.320555556,0.136875
8/26/2020,11366.89493,11530.05307,11296.99337,11488.36349,22466660958,2.12E+11,76,1.302465423,1.76E+13,122408096.7,11345447.78,696908,9,3478.72998,1944.1,0.199145455,0.335304506,0.102116785
8/25/2020,11773.58935,11778.2999,11189.85105,11366.13508,26301509932,2.10E+11,75,1.318086656,1.76E+13,123297691.9,10414543.57,678008,10,3443.620117,1915.6,0.232266667,0.363888889,-0.018253968
8/24/2020,11663.68955,11807.63232,11623.25044,11774.59584,20681511755,2.17E+11,78,1.166158577,1.73E+13,119993197.7,11845489.15,674821,9,3431.280029,1931.5,0.4133375,0.546167027,0.265268308
8/23/2020,11679.69596,11713.42979,11559.92126,11664.84799,18482062658,2.15E+11,76,1.251878968,1.69E+13,119391426.4,12250514.72,569381,8,,,0.68318,0.633960623,0.130078671
8/22/2020,11585.47753,11689.40739,11448.80604,11681.82556,20224191306,2.16E+11,78,1.318342846,1.69E+13,121798511.6,11060458.29,649053,8,,,0.279433333,0.394444444,0.166161616
8/21/2020,11878.02644,11899.25932,11564.97932,11592.48904,23762425999,2.14E+11,81,1.344396961,1.69E+13,123242762.8,12988330.81,675988,9,3397.159912,1938.3,0.31078,0.450838745,0.265909091
8/20/2020,11761.49974,11900.41118,11710.06337,11878.37162,20175242945,2.19E+11,75,1.265249952,1.69E+13,123363117,12309250.39,705709,10,3385.51001,1938.3,0.472666667,0.473771044,0.324149832
8/19/2020,11990.88478,12028.92344,11687.33283,11758.28359,24502851117,2.17E+11,80,1.294059855,1.69E+13,125649848,11920459.63,710405,10,3374.850098,1963.5,-0.08334,0.460987103,0.009616071
8/18/2020,12251.89597,12335.70707,11954.52575,11991.23325,26043227672,2.21E+11,82,1.245246229,1.69E+13,127334807.6,12747409.95,739835,11,3389.780029,2004.8,-0.07795,0.523910598,0.097903445
8/17/2020,11895.65777,12359.05702,11806.69588,12254.40191,28227687027,2.26E+11,83,1.268331056,1.69E+13,128705025.7,10390360.22,652100,11,3381.98999,1989.9,0.3758,0.450358586,0.13970202
8/16/2020,11866.68558,11934.90092,11737.1886,11892.80406,20583375490,2.20E+11,82,1.147488007,1.69E+13,129075393.2,12130221.32,571198,9,,,0.050385714,0.383829365,0.222792659
8/15/2020,11768.69714,11963.20306,11768.69714,11865.69857,23354924400,2.19E+11,79,1.229856109,1.69E+13,127289350,12537672.54,664922,10,,,0.381507143,0.325332663,0.089439935
8/14/2020,11772.65939,12150.99367,11685.45548,11768.87062,24237958589,2.17E+11,78,1.264694557,1.69E+13,125375833.9,13709961.99,755913,10,3372.850098,1942.3,0.204685714,0.519289966,0.204943568
8/13/2020,11588.40551,11796.39619,11216.87254,11784.13739,27522199497,2.18E+11,75,1.207145844,1.69E+13,126347972.7,11879252.3,690043,10,3373.429932,1961.9,0.3228,0.399803591,0.103247755
8/12/2020,11404.59688,11748.39649,11249.60544,11584.93458,25064548486,2.14E+11,75,1.300253535,1.69E+13,122886224,12684820.61,733894,10,3380.350098,1940.5,0.22661,0.45827381,0.201066017
8/11/2020,11881.64754,11932.71117,11195.70927,11410.52568,27039782640,2.11E+11,84,1.285126143,1.69E+13,121699816.5,12966824.45,744212,11,3333.689941,1938.9,0.2944,0.369632035,0.14344697
8/10/2020,11662.25693,12045.14032,11662.25693,11878.11133,26114112569,2.19E+11,78,1.249095445,1.69E+13,124667385.3,11774383.19,683507,11,3360.469971,2030.3,0.196629412,0.289005602,0.085014006
8/9/2020,11737.32523,11806.05628,11548.78445,11675.73934,17489608833,2.15E+11,79,1.250962391,1.68E+13,122872749.2,12105371.36,564507,9,,,0.2088,0.461069024,0.235944865
8/8/2020,11604.55335,11800.06485,11558.43163,11754.04581,17572057837,2.17E+11,77,1.327259739,1.68E+13,122274537.2,11292366.65,625679,10,,,0.120733333,0.431305115,0.185964807
8/7/2020,11778.89428,11898.03841,11408.59404,11601.47271,23132312867,2.14E+11,77,1.301960691,1.68E+13,122394179.6,12898632.94,707225,11,3351.280029,2018,0.447941667,0.388089827,0.14479798
8/6/2020,11749.87133,11902.33597,11598.7138,11779.77326,23400740340,2.17E+11,79,1.277008282,1.68E+13,119881689.1,13771270.44,762479,12,3349.159912,2058.4,-0.040845455,0.123719008,0.006570248
8/5/2020,11203.8231,11786.6169,11158.28519,11747.02283,24411254471,2.17E+11,75,1.267972853,1.68E+13,122154894.8,10806917.39,655315,11,3327.77002,2037.1,0.263777778,0.307934103,0.166047078
8/4/2020,11246.20325,11385.38157,11094.14539,11205.89292,21250197042,2.07E+11,72,1.310942876,1.68E+13,122154894.8,11438679.08,708169,10,3306.51001,2008.5,0.425211765,0.351007236,0.2668324
8/3/2020,11043.76888,11453.07872,11012.41474,11246.34877,20271713443,2.08E+11,75,1.326875364,1.68E+13,121087964.3,12873862.58,708227,11,3294.610107,1974.7,0.122542857,0.355025253,0.155698052
8/2/2020,11758.76467,12034.14415,11018.13004,11053.6139,27410067336,2.04E+11,80,1.353125277,1.68E+13,123681091.5,11205874.85,616214,14,,,0.32658,0.373253968,0.170555556
8/1/2020,11322.5705,11794.77539,11239.68274,11759.59277,26075670303,2.17E+11,75,1.287825234,1.68E+13,124781881.4,11439834.23,644333,14,,,-0.230916667,0.220502646,-0.039556878
7/31/2020,11110.21094,11415.8639,10987.05355,11323.46642,23160469766,2.09E+11,75,1.299889137,1.68E+13,126308844.9,12639960.42,733209,11,3271.120117,1973.9,0.15952,0.384107143,0.059980249
7/30/2020,11099.83289,11169.35667,10895.45541,11111.21429,22857247901,2.05E+11,76,1.287137022,1.68E+13,126909829.4,11301864.7,689993,11,3246.219971,1955.2,0.10379375,0.454044913,0.140241562
7/29/2020,10912.95296,11304.39707,10856.14134,11100.46813,24617249715,2.05E+11,71,1.283028885,1.68E+13,126940916.2,12189404.75,717842,13,3258.439941,1959.4,0.253766667,0.322074916,0.1546875
7/28/2020,11017.46385,11204.3276,10632.6317,10912.82305,28766551142,2.01E+11,76,1.280557683,1.68E+13,124990478.2,12037341.11,745966,16,3218.439941,1949.9,0.05576,0.369318783,0.108746392
7/27/2020,9905.217914,11298.22176,9903.970111,10990.8734,35359749590,2.03E+11,58,1.28513553,1.73E+13,124043956.9,11099308.3,690892,14,3239.409912,1936.2,0.285959259,0.419747074,0.123719403
7/26/2020,9680.234831,10023.80766,9652.847206,9905.167247,20507998997,1.83E+11,55,1.343587361,1.73E+13,120718051.4,10587041.6,608050,10,,,0.284266667,0.446805556,0.203472222
7/25/2020,9539.485515,9704.557013,9530.212196,9677.113497,16610070933,1.78E+11,55,1.370815563,1.73E+13,119239871.1,9515131.312,619497,8,,,0.368214286,0.53415404,0.178210678
7/24/2020,9585.514802,9623.337032,9481.453925,9536.892686,16552768325,1.76E+11,53,1.314238963,1.73E+13,113943058.7,10810915.04,740460,8,3215.629883,1902.5,0.21561,0.57719697,0.326433081
7/23/2020,9527.141996,9610.247125,9483.004019,9581.072011,18146399002,1.77E+11,55,1.293743603,1.73E+13,113943058.7,9402091.579,696765,8,3235.659912,1894.8,0.078,0.324680736,0.04541366
7/22/2020,9375.080464,9530.519009,9319.653395,9525.36345,16532254884,1.76E+11,50,1.260738632,1.73E+13,113203968.6,9764974.368,748958,7,3276.02002,1869.9,0.26218,0.267525253,0.065410354
7/21/2020,9162.514482,9407.263056,9149.389919,9374.887528,18069581956,1.73E+11,44,1.290345384,1.73E+13,115544420.6,8215338.734,660884,7,3257.300049,1848.7,0.2192,0.277285354,0.12416351
7/20/2020,9187.22037,9214.270629,9137.509622,9164.231365,13755604146,1.69E+11,44,1.287877816,1.73E+13,115473898.1,8809861.149,644972,6,3251.840088,1822.2,0.1988875,0.285714286,0.105456349
7/19/2020,9158.006035,9201.398483,9097.633086,9185.816912,12939002784,1.69E+11,41,1.332783611,1.73E+13,116374944.8,8030628.817,550119,7,,,0.06745,0.407558923,0.107693603
7/18/2020,9151.184048,9230.983505,9100.82441,9159.039905,12252601475,1.69E+11,44,1.276202185,1.73E+13,117847537.5,8257260.544,632584,11,,,0.31345,0.555146104,0.132414773
7/17/2020,9131.812141,9182.254308,9089.202455,9151.39224,13944570749,1.69E+11,41,1.264411822,1.73E+13,121358766,7439212.406,629600,8,3224.72998,1816,0.318525,0.394791667,0.099479167
7/16/2020,9191.980234,9214.312698,9088.947402,9132.227863,15713967523,1.68E+11,43,1.276772463,1.73E+13,122988997.5,8476261.345,709099,10,3215.570068,1806.3,0.053216667,0.419037598,0.027710438
7/15/2020,9241.897,9275.325125,9171.933554,9192.837368,15844731575,1.69E+11,44,1.313624087,1.73E+13,122915681.3,8552242.709,671171,9,3226.560059,1820.5,0.22006875,0.570113185,0.28909959
7/14/2020,9238.703228,9283.842142,9171.661118,9243.213416,18085038362,1.70E+11,43,1.259092438,1.73E+13,123224186,9003009.805,734433,7,3197.52002,1819.8,0.005371429,0.320207174,0.053664193
7/13/2020,9277.20466,9306.40493,9224.292841,9243.613855,17519821266,1.70E+11,43,1.143550707,1.66E+13,123188120.5,8910800.363,638906,7,3155.219971,1820.8,0.05216,0.211393939,0.054818182
7/12/2020,9241.055044,9319.419417,9197.45032,9276.49985,14452361907,1.71E+11,41,0.979820947,1.58E+13,124421122.6,9012154.571,525851,7,,,0.129725,0.364204545,0.113233902
7/11/2020,9277.511963,9293.532681,9199.48551,9240.346327,13249910444,1.70E+11,44,1.091070692,1.58E+13,124533213.7,9308390.998,601249,7,,,0.378077778,0.535023649,0.245245911
7/10/2020,9273.356995,9287.471594,9118.002407,9278.807867,16860035605,1.71E+11,41,1.208174025,1.58E+13,124757395.9,9821730.664,681724,7,3185.040039,1808.6,0.674433333,0.372011785,0.202714646
7/9/2020,9427.993877,9431.378581,9234.99946,9277.967906,18000702524,1.71E+11,44,1.267096006,1.58E+13,124757395.9,10324012.45,708162,8,3152.050049,1810.7,0.02574,0.117777778,0.058472222
7/8/2020,9253.020154,9450.335672,9249.499948,9428.333085,19702359883,1.74E+11,44,1.247866834,1.58E+13,125990398,9269106.007,702636,8,3169.939941,1826.5,-0.036726923,0.428485681,0.106797369
7/7/2020,9349.161374,9360.617575,9201.815382,9252.277504,13839652595,1.70E+11,43,1.103862236,1.58E+13,124421541.6,9827305.846,706177,7,3145.320068,1815.8,0.1725125,0.591639385,0.24781994
7/6/2020,9072.850074,9375.474759,9058.664458,9375.474759,17889263252,1.73E+11,40,1.227644104,1.58E+13,123413264.1,9573702.526,678157,7,3179.719971,1799,,,
7/5/2020,9126.090803,9162.183232,8977.015635,9073.942869,12903406143,1.67E+11,38,0.921691712,1.58E+13,121956640.9,9453537.181,509206,7,,,0.065385714,0.474078369,0.218740122
7/4/2020,9084.233734,9183.295583,9053.629671,9132.487951,12290528515,1.68E+11,40,1.037606389,1.58E+13,119827426.2,9203934.106,561108,6,,,0.201755,0.337733195,0.12627384
7/3/2020,9124.842646,9202.344384,9058.794782,9087.303911,13078970999,1.67E+11,41,1.198966086,1.58E+13,119940130.7,9873738.207,661454,7,,1793.5,-0.146388889,0.465740741,0.25037037
7/2/2020,9231.139653,9274.962923,9036.623494,9123.410154,16338916796,1.68E+11,42,1.133437396,1.58E+13,117362562.9,9907317.704,674745,7,3130.01001,1795.8,0.1525,0.221938776,0.092857143
7/1/2020,9145.985055,9309.754864,9104.734879,9228.32559,15971550355,1.70E+11,42,1.295763333,1.58E+13,114784987.5,10124055.94,758469,7,3115.860107,1785.9,0.2742,0.587727273,0.311818182
6/30/2020,9185.581261,9217.836013,9084.837492,9137.9934,15735797744,1.68E+11,44,1.189839531,1.58E+13,116018161.7,8801310.462,621031,7,3100.290039,1805.2,-0.01789,0.269981061,-0.047657828
6/29/2020,9140.029071,9237.572755,9041.876256,9190.854465,16460547078,1.69E+11,41,1.248924407,1.58E+13,115793972,8562734.803,625207,8,3053.23999,1785.9,0.1143,0.446411736,0.094273689
6/28/2020,9048.460837,9197.547017,8975.525855,9143.582191,14560870760,1.68E+11,40,0.9017818,1.58E+13,115345592.6,8666896.613,500152,7,,,0.4101,0.470987654,0.305555556
6/27/2020,9167.824278,9207.810983,8998.216701,9045.390957,17273093144,1.67E+11,43,1.105369536,1.58E+13,115233497.8,8059992.059,546558,7,,,0.25976,0.49030303,0.11569697
6/26/2020,9260.994994,9310.516382,9101.738452,9162.917604,18341465837,1.69E+11,40,1.186091189,1.58E+13,112767411.3,9950436.658,646111,7,3009.050049,1780.3,0.153429167,0.391479302,0.117640467
6/25/2020,9314.126889,9340.161506,9095.324579,9264.813043,18616048626,1.71E+11,43,1.253759667,1.58E+13,110861798.9,8504016.548,631260,8,3083.76001,1770.6,0.45401,0.591815476,0.375676407
6/24/2020,9632.149579,9680.367146,9278.233547,9313.610349,18961716076,1.71E+11,50,1.288159849,1.58E+13,110749704.1,8594577.459,625283,8,3050.330078,1775.1,-0.04415,0.28125,0.038541667
6/23/2020,9644.075942,9670.540762,9547.247084,9629.658366,17006433272,1.77E+11,41,1.304964854,1.58E+13,108235120.8,9964641.895,704215,8,3131.290039,1782,0.6867,0.50465368,0.418438853
6/22/2020,9300.915458,9655.073218,9296.871666,9648.71761,21104009514,1.78E+11,38,1.103866923,1.58E+13,105663297.2,8923565.201,603576,8,3117.860107,1766.4,-0.119483333,0.270833333,0.202222222
6/21/2020,9330.926478,9401.107497,9300.430508,9303.629714,15324301169,1.71E+11,37,0.981158459,1.58E+13,105875824.2,9006615.206,475037,7,,,0.4853,0.6,0.525
6/20/2020,9290.96028,9394.971594,9247.379673,9332.340762,17130541557,1.72E+11,38,1.107477416,1.58E+13,105926966.6,8238014.002,553650,7,,,0.5859,0.45,0.3
6/19/2020,9410.294348,9440.876034,9274.296121,9288.018716,19632223107,1.71E+11,39,1.284985049,1.58E+13,105905234,8736099.478,674050,7,3097.73999,1753,0.465675,0.202083333,0.1625
6/18/2020,9481.567062,9482.781986,9328.395595,9411.840462,17770083003,1.73E+11,40,1.249730742,1.58E+13,110046645.1,7714420.955,582343,7,3115.340088,1731.1,-0.020475,0.614756944,0.165104167
6/17/2020,9533.783751,9540.423271,9327.339587,9480.255366,20177709879,1.75E+11,38,1.271521826,1.58E+13,110570811.7,8709273.108,669086,8,3113.48999,1735.6,0.215256,0.504977477,0.111726732
6/16/2020,9454.266431,9579.430375,9400.445008,9538.024374,21565537209,1.76E+11,39,1.22310094,1.43E+13,110977585.4,9617963.21,683561,9,3124.73999,1736.5,0.158571429,0.524309421,0.119549062
6/15/2020,9386.035291,9504.860065,8990.175947,9450.701987,26699704768,1.74E+11,37,1.129341761,1.37E+13,113318061.7,8280410.6,606713,9,3066.590088,1727.2,0.05045,0.317929293,0.011923927
6/14/2020,9477.554037,9482.270936,9347.593793,9386.787892,18991732746,1.73E+11,40,0.825322441,1.37E+13,112245343.4,10380781.54,502951,7,,,0.158775,0.486805556,0.197222222
6/13/2020,9480.73575,9493.211715,9396.009394,9475.277338,17564322315,1.74E+11,38,1.067535646,1.37E+13,115951097.5,9622452.784,541115,7,,,0.657533333,0.296296296,0.156481481
6/12/2020,9320.690855,9540.465393,9285.851404,9480.843789,22610564515,1.74E+11,38,1.355473221,1.37E+13,117511415.1,9866334.581,635165,9,3041.310059,1737.3,0.45334,0.518158069,0.192999008
6/11/2020,9870.078529,9938.297674,9263.069588,9321.781298,30247143440,1.72E+11,52,1.382471195,1.37E+13,114994337.9,11473619.15,673800,10,3002.100098,1739.8,0.11766875,0.346034226,0.136502976
6/10/2020,9794.119511,9908.896559,9728.29114,9870.094453,25706567601,1.82E+11,54,1.080857506,1.37E+13,113943904.9,10401186.39,645485,9,3190.139893,1720.7,0.206257143,0.388068182,0.180871212
6/9/2020,9774.359936,9836.368969,9664.720133,9795.700195,23717842783,1.80E+11,52,1.176594881,1.37E+13,112208528.2,10182263.04,644690,9,3207.179932,1721.9,-0.04315,0.377728175,-0.053174603
6/8/2020,9760.063252,9782.306497,9675.885907,9771.489484,21486346312,1.80E+11,53,1.151651278,1.37E+13,110815623.4,10379765.62,625333,9,3232.389893,1705.1,0.490592857,0.46487348,0.154646207
6/7/2020,9653.003325,9768.497902,9458.15047,9758.852417,25015250846,1.80E+11,54,0.861702465,1.37E+13,111435315.2,9821022.765,487527,8,,,0.20319,0.280833333,0.14625
6/6/2020,9664.904775,9773.432016,9591.024535,9653.679263,20438419222,1.78E+11,54,0.793185082,1.37E+13,109091786.6,12477168.4,548424,8,,,0.03032,0.325277778,-0.03165855
6/5/2020,9800.215477,9869.236906,9663.216337,9665.532789,23509628646,1.78E+11,53,1.042586804,1.37E+13,105288528.2,11573082.69,643217,9,3193.929932,1683,0.281466667,0.388935185,0.062815657
6/4/2020,9655.854453,9887.610629,9525.246679,9800.636595,25921805072,1.80E+11,54,1.236471563,1.45E+13,103847237.2,9764314.2,628388,10,3112.350098,1727.4,0.144833333,0.458460317,0.093793651
6/3/2020,9533.760493,9682.85947,9471.846406,9656.717765,25007459262,1.78E+11,48,1.282827432,1.51E+13,103739734.9,9081230.369,646746,10,3122.870117,1704.8,0.2443125,0.35,0.1640625
6/2/2020,10162.97314,10182.34071,9460.571371,9529.804149,39137252109,1.75E+11,56,1.283667217,1.51E+13,103202223.3,8941264.807,638403,12,3080.820068,1734,0.2885,0.405820106,0.178968254
6/1/2020,9463.605662,10199.56497,9450.899111,10167.2681,35198901068,1.87E+11,50,1.269376455,1.51E+13,102234702.4,8910754.391,623944,9,3055.72998,1750.3,0.0658,0.306777778,0.123111111
5/31/2020,9700.105697,9700.343895,9432.296795,9461.058918,27773290299,1.74E+11,51,1.05190532,1.51E+13,98579623.7,9542417.459,495162,9,,,-0.1585625,0.400643714,0.065088948
5/30/2020,9438.914009,9704.030309,9366.729418,9700.414072,32722975141,1.78E+11,48,1.245524103,1.51E+13,94602038.01,9913195.966,556912,8,,,0.0628,0.607899306,0.206613005
5/29/2020,9528.355629,9573.666817,9379.338946,9439.12439,32896642044,1.74E+11,48,1.270912551,1.51E+13,92882000.96,8526743.19,591013,9,3044.310059,1751.7,0.08789375,0.402887919,0.228084754
5/28/2020,9184.944998,9546.319602,9148.457148,9525.751095,34367073114,1.75E+11,41,1.281801489,1.51E+13,92882000.96,8457127.388,617362,10,3029.72998,1728.3,0.309627778,0.429945156,0.140607957
5/27/2020,8837.381213,9203.320515,8834.157429,9181.017948,32740536902,1.69E+11,39,1.34352729,1.51E+13,90471236.69,9241012.007,603823,10,3036.129883,1719.1,0.135918182,0.283585859,0.064772727
5/26/2020,8909.586073,8991.967626,8757.293804,8835.053061,29584186947,1.62E+11,39,1.307555581,1.51E+13,90293241.96,7687822.768,605213,10,2991.77002,1717.3,0.1493,0.481527778,0.362638889
5/25/2020,8786.107695,8951.005638,8719.668362,8906.934761,31288157264,1.64E+11,41,1.2793314,1.51E+13,91494525.79,7689659.793,551378,11,,1705.6,0.37659,0.423333333,0.115
5/24/2020,9212.283404,9288.404016,8787.251002,8790.368001,32518803300,1.62E+11,43,1.41277356,1.51E+13,90689768.7,7286826.339,458476,10,,,0.404025,0.481818182,0.045170455
5/23/2020,9185.062727,9302.501649,9118.108855,9209.287428,27727866812,1.69E+11,40,1.278850555,1.51E+13,92307330.91,7843058.63,558174,10,,,0.33366,0.276481481,0.126518519
5/22/2020,9080.334738,9232.936093,9008.638271,9182.577518,29810773699,1.69E+11,42,1.297051252,1.51E+13,94670543.89,7770388.924,,10,2955.449951,1744.3,0.0239375,0.528909632,0.231348079
5/21/2020,9522.740083,9555.242175,8869.931109,9081.762023,39326160532,1.67E+11,49,1.295657931,1.51E+13,93625665.18,9450405.201,624412,12,2948.51001,1729.2,0.247569231,0.400038156,0.134111722
5/20/2020,9725.329365,9804.793888,9447.201541,9522.981157,36546239703,1.75E+11,52,1.327850148,1.52E+13,94810873.33,8810740.963,604523,11,2971.610107,1758.7,0.251484211,0.476437875,0.211135794
5/19/2020,9727.063604,9836.047524,9539.624055,9729.037919,39254288955,1.79E+11,50,1.333283061,1.61E+13,98356273.9,8879553.758,581379,11,2922.939941,1751.6,0.25428,0.401944444,0.183958333
